session_date,session_source,session_medium,campaign_name,landing_page,country,device_category,operating_system,browser,sessions,new_users,bounce_rate,avg_session_duration_sec,page_views,conversions,total_revenue,extraction_date,data_source
20260316,(direct),social,retargeting_q4,/pages/about,Brazil,desktop,Linux,Safari,51,17,0.3967,350.55,112,3,226.06,2026-07-04T05:01:00.675026,google_analytics_4
20260317,facebook,(none),black_friday,/,United Kingdom,desktop,Linux,Edge,18,7,0.5825,125.57,54,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260317,instagram,cpc,summer_promo,/products/btc-indicator,Mexico,desktop,Android,Firefox,52,21,0.6099,155.57,122,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260318,email,organic,brand_awareness,/products/gunbot-config,United Kingdom,tablet,Android,Chrome,14,4,0.5221,306.0,19,1,70.07,2026-07-04T05:01:00.675026,google_analytics_4
20260318,(direct),(none),brand_awareness,/pages/about,Canada,tablet,iOS,Chrome,10,4,0.7949,131.31,18,1,295.93,2026-07-04T05:01:00.675026,google_analytics_4
20260318,bing,email,summer_promo,/pages/about,Spain,desktop,macOS,Chrome,11,4,0.5425,335.11,36,1,59.6,2026-07-04T05:01:00.675026,google_analytics_4
20260319,instagram,organic,retargeting_q4,/collections/all,Brazil,desktop,Android,Safari,21,10,0.8189,184.74,79,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260319,facebook,email,summer_promo,/products/gunbot-config,Brazil,mobile,Android,Firefox,65,39,0.5819,407.04,131,1,254.48,2026-07-04T05:01:00.675026,google_analytics_4
20260319,google,email,retargeting_q4,/,United Kingdom,desktop,Android,Firefox,58,29,0.596,218.69,197,4,930.18,2026-07-04T05:01:00.675026,google_analytics_4
20260319,(direct),referral,retargeting_q4,/products/btc-indicator,Spain,mobile,macOS,Safari,147,107,0.4652,378.35,485,6,1076.46,2026-07-04T05:01:00.675026,google_analytics_4
20260319,bing,email,(not set),/collections/all,Mexico,tablet,iOS,Safari,8,2,0.7391,293.16,26,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260319,bing,cpc,brand_awareness,/collections/all,Spain,mobile,macOS,Edge,60,20,0.6807,63.33,176,3,315.99,2026-07-04T05:01:00.675026,google_analytics_4
20260320,(direct),email,black_friday,/pages/about,Spain,desktop,macOS,Firefox,14,10,0.6227,288.28,56,1,36.81,2026-07-04T05:01:00.675026,google_analytics_4
20260320,bing,social,brand_awareness,/products/btc-indicator,Brazil,tablet,macOS,Edge,12,4,0.4251,259.4,13,1,243.98,2026-07-04T05:01:00.675026,google_analytics_4
20260320,facebook,social,summer_promo,/products/btc-indicator,Canada,tablet,iOS,Edge,5,2,0.8184,304.61,12,1,197.5,2026-07-04T05:01:00.675026,google_analytics_4
20260320,instagram,email,brand_awareness,/,United States,tablet,Android,Safari,11,4,0.3815,59.46,28,1,259.19,2026-07-04T05:01:00.675026,google_analytics_4
20260321,instagram,referral,brand_awareness,/products/gunbot-config,Germany,desktop,Linux,Chrome,32,23,0.5416,292.56,93,1,208.23,2026-07-04T05:01:00.675026,google_analytics_4
20260321,bing,email,black_friday,/products/gunbot-config,Canada,tablet,iOS,Firefox,55,16,0.373,251.46,210,1,244.64,2026-07-04T05:01:00.675026,google_analytics_4
20260321,email,cpc,(not set),/pages/about,Mexico,desktop,Android,Safari,48,22,0.5956,54.89,64,3,95.91,2026-07-04T05:01:00.675026,google_analytics_4
20260321,(direct),email,(not set),/pages/about,Canada,tablet,macOS,Safari,73,30,0.8269,322.07,152,3,209.52,2026-07-04T05:01:00.675026,google_analytics_4
20260321,email,referral,brand_awareness,/pages/about,United Kingdom,tablet,Windows,Chrome,34,15,0.41,348.34,118,2,443.04,2026-07-04T05:01:00.675026,google_analytics_4
20260322,email,social,(not set),/collections/all,Canada,mobile,macOS,Edge,25,16,0.4664,149.21,67,1,77.58,2026-07-04T05:01:00.675026,google_analytics_4
20260322,instagram,cpc,retargeting_q4,/pages/about,Germany,tablet,Android,Chrome,13,6,0.7773,265.59,25,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260322,(direct),organic,retargeting_q4,/products/btc-indicator,Brazil,desktop,iOS,Edge,28,15,0.7933,54.92,76,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260322,google,cpc,black_friday,/products/btc-indicator,United Kingdom,mobile,Linux,Edge,16,11,0.7868,201.36,17,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260323,bing,email,(not set),/collections/all,Spain,tablet,Linux,Edge,5,2,0.5455,375.38,15,1,267.95,2026-07-04T05:01:00.675026,google_analytics_4
20260323,email,organic,brand_awareness,/products/gunbot-config,United Kingdom,desktop,macOS,Firefox,11,6,0.4825,379.86,20,1,146.66,2026-07-04T05:01:00.675026,google_analytics_4
20260323,bing,organic,(not set),/products/btc-indicator,Canada,tablet,macOS,Firefox,15,7,0.4529,162.61,28,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260323,bing,referral,summer_promo,/products/gunbot-config,Spain,desktop,Windows,Chrome,13,9,0.732,201.35,49,1,240.61,2026-07-04T05:01:00.675026,google_analytics_4
20260324,email,email,retargeting_q4,/products/gunbot-config,Canada,mobile,Android,Firefox,58,30,0.4719,356.52,109,1,112.86,2026-07-04T05:01:00.675026,google_analytics_4
20260324,instagram,(none),(not set),/collections/all,United States,mobile,iOS,Chrome,21,15,0.7685,395.56,67,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260324,direct,cpc,brand_awareness,/products/gunbot-config,Brazil,tablet,Linux,Edge,55,20,0.6011,187.59,171,1,291.16,2026-07-04T05:01:00.675026,google_analytics_4
20260324,(direct),(none),summer_promo,/products/btc-indicator,United States,tablet,iOS,Firefox,69,29,0.4327,197.56,145,2,411.5,2026-07-04T05:01:00.675026,google_analytics_4
20260325,(direct),organic,retargeting_q4,/products/btc-indicator,Mexico,mobile,Android,Safari,6,3,0.3467,281.24,6,1,256.39,2026-07-04T05:01:00.675026,google_analytics_4
20260325,instagram,email,black_friday,/products/gunbot-config,Brazil,mobile,iOS,Edge,15,9,0.4587,355.64,17,1,215.54,2026-07-04T05:01:00.675026,google_analytics_4
20260325,(direct),email,brand_awareness,/pages/about,Mexico,tablet,Windows,Edge,22,8,0.7978,116.79,32,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260325,bing,email,(not set),/collections/all,Germany,mobile,Android,Firefox,17,5,0.8041,174.22,49,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260325,email,(none),(not set),/,Canada,tablet,Windows,Firefox,12,8,0.7371,359.61,13,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260326,direct,organic,retargeting_q4,/collections/all,Brazil,mobile,iOS,Firefox,17,10,0.6086,172.1,36,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260326,direct,referral,retargeting_q4,/collections/all,Brazil,desktop,macOS,Chrome,9,5,0.7285,67.16,13,1,154.32,2026-07-04T05:01:00.675026,google_analytics_4
20260326,(direct),organic,(not set),/collections/all,Mexico,mobile,iOS,Safari,45,18,0.408,132.27,147,1,235.71,2026-07-04T05:01:00.675026,google_analytics_4
20260326,bing,(none),brand_awareness,/collections/all,Spain,mobile,Windows,Edge,113,83,0.5739,174.56,276,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260326,(direct),cpc,brand_awareness,/pages/about,United Kingdom,tablet,iOS,Edge,105,63,0.5812,403.49,358,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260326,direct,social,brand_awareness,/products/gunbot-config,United States,mobile,Windows,Chrome,43,19,0.794,388.9,58,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260327,direct,cpc,(not set),/pages/about,United Kingdom,tablet,macOS,Firefox,47,19,0.344,116.04,99,3,730.72,2026-07-04T05:01:00.675026,google_analytics_4
20260327,direct,social,(not set),/products/gunbot-config,United States,mobile,macOS,Firefox,36,15,0.3777,321.92,122,2,402.05,2026-07-04T05:01:00.675026,google_analytics_4
20260327,instagram,referral,(not set),/products/gunbot-config,United Kingdom,tablet,Android,Firefox,51,27,0.8431,286.46,189,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260327,(direct),organic,retargeting_q4,/products/gunbot-config,Brazil,desktop,iOS,Firefox,39,26,0.3813,390.32,80,1,160.26,2026-07-04T05:01:00.675026,google_analytics_4
20260328,instagram,organic,retargeting_q4,/collections/all,United Kingdom,mobile,Android,Edge,23,7,0.7225,389.58,40,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260328,email,email,black_friday,/,Canada,tablet,Linux,Firefox,15,4,0.5115,241.54,36,1,188.86,2026-07-04T05:01:00.675026,google_analytics_4
20260328,bing,email,summer_promo,/,Germany,tablet,Linux,Chrome,5,2,0.517,370.44,11,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260328,bing,organic,black_friday,/,Canada,mobile,Android,Safari,5,3,0.6709,208.59,12,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260328,bing,organic,summer_promo,/pages/about,Spain,mobile,macOS,Chrome,31,19,0.3426,237.94,92,1,194.89,2026-07-04T05:01:00.675026,google_analytics_4
20260328,google,email,brand_awareness,/,Spain,desktop,Linux,Safari,23,8,0.7594,355.21,87,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260329,bing,cpc,retargeting_q4,/products/gunbot-config,United Kingdom,tablet,Android,Firefox,20,13,0.6273,412.73,34,1,153.56,2026-07-04T05:01:00.675026,google_analytics_4
20260329,facebook,email,retargeting_q4,/pages/about,Spain,tablet,macOS,Safari,32,13,0.7586,228.9,84,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260330,facebook,organic,retargeting_q4,/products/gunbot-config,United Kingdom,mobile,Linux,Chrome,30,18,0.4938,119.14,95,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260330,google,email,(not set),/collections/all,United Kingdom,tablet,Linux,Safari,24,13,0.6202,251.23,86,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260330,email,email,retargeting_q4,/,Mexico,desktop,Linux,Edge,9,6,0.4958,139.76,36,1,39.44,2026-07-04T05:01:00.675026,google_analytics_4
20260330,(direct),(none),(not set),/,United Kingdom,desktop,macOS,Safari,22,15,0.5565,407.24,62,1,82.69,2026-07-04T05:01:00.675026,google_analytics_4
20260331,email,(none),black_friday,/pages/about,Germany,mobile,Linux,Edge,18,5,0.3772,274.54,19,1,178.86,2026-07-04T05:01:00.675026,google_analytics_4
20260331,facebook,social,brand_awareness,/products/btc-indicator,Spain,tablet,Windows,Safari,16,8,0.4411,231.15,20,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260331,(direct),(none),(not set),/pages/about,United Kingdom,desktop,macOS,Safari,6,3,0.8481,302.26,20,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260331,instagram,referral,(not set),/,Mexico,mobile,iOS,Safari,18,10,0.5205,124.8,51,1,82.94,2026-07-04T05:01:00.675026,google_analytics_4
20260331,facebook,email,brand_awareness,/collections/all,Brazil,desktop,iOS,Safari,9,6,0.4663,169.61,26,1,207.0,2026-07-04T05:01:00.675026,google_analytics_4
20260401,bing,referral,(not set),/products/gunbot-config,Spain,desktop,iOS,Chrome,176,99,0.4254,81.79,360,9,936.95,2026-07-04T05:01:00.675026,google_analytics_4
20260401,direct,email,retargeting_q4,/pages/about,Brazil,mobile,Windows,Firefox,44,23,0.332,415.17,91,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260401,email,organic,(not set),/collections/all,Mexico,desktop,macOS,Firefox,6,3,0.6082,165.32,7,1,145.5,2026-07-04T05:01:00.675026,google_analytics_4
20260401,email,social,summer_promo,/products/btc-indicator,Mexico,tablet,Windows,Safari,76,42,0.7262,208.27,96,4,773.2,2026-07-04T05:01:00.675026,google_analytics_4
20260401,direct,email,summer_promo,/,Spain,tablet,Linux,Safari,74,25,0.6327,283.06,262,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260401,(direct),referral,(not set),/pages/about,Spain,mobile,Android,Chrome,84,32,0.6162,121.09,336,2,502.19,2026-07-04T05:01:00.675026,google_analytics_4
20260402,instagram,social,summer_promo,/,Germany,desktop,Windows,Firefox,34,10,0.332,54.99,69,1,163.02,2026-07-04T05:01:00.675026,google_analytics_4
20260402,(direct),social,(not set),/pages/about,United Kingdom,tablet,Linux,Chrome,22,10,0.3797,328.62,34,1,239.85,2026-07-04T05:01:00.675026,google_analytics_4
20260403,instagram,cpc,retargeting_q4,/products/btc-indicator,Mexico,tablet,Linux,Edge,174,108,0.5974,164.14,215,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260403,instagram,organic,black_friday,/,Mexico,mobile,iOS,Firefox,53,28,0.7871,47.67,109,1,79.52,2026-07-04T05:01:00.675026,google_analytics_4
20260403,email,referral,brand_awareness,/collections/all,Germany,mobile,iOS,Chrome,119,88,0.8276,287.03,266,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260403,(direct),cpc,brand_awareness,/pages/about,Brazil,tablet,Windows,Firefox,112,51,0.5786,167.44,373,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260404,bing,email,brand_awareness,/products/btc-indicator,United States,tablet,Linux,Firefox,82,45,0.5997,400.92,279,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260404,email,organic,black_friday,/pages/about,Germany,tablet,Linux,Chrome,27,19,0.8165,59.41,65,1,157.02,2026-07-04T05:01:00.675026,google_analytics_4
20260404,instagram,(none),summer_promo,/pages/about,Germany,desktop,Windows,Chrome,43,15,0.4331,354.4,100,2,584.83,2026-07-04T05:01:00.675026,google_analytics_4
20260405,(direct),email,summer_promo,/,Germany,desktop,macOS,Safari,40,19,0.6556,130.03,80,1,151.14,2026-07-04T05:01:00.675026,google_analytics_4
20260405,google,(none),summer_promo,/products/btc-indicator,Germany,tablet,Android,Chrome,37,13,0.576,100.92,91,2,281.94,2026-07-04T05:01:00.675026,google_analytics_4
20260405,facebook,(none),summer_promo,/products/btc-indicator,United Kingdom,tablet,Linux,Chrome,11,4,0.6874,339.71,17,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260405,instagram,organic,brand_awareness,/collections/all,Mexico,mobile,iOS,Safari,48,21,0.5862,196.36,57,3,331.47,2026-07-04T05:01:00.675026,google_analytics_4
20260405,facebook,cpc,summer_promo,/products/gunbot-config,Canada,desktop,Android,Edge,57,40,0.7124,100.57,157,3,442.25,2026-07-04T05:01:00.675026,google_analytics_4
20260405,google,organic,black_friday,/collections/all,United Kingdom,tablet,macOS,Chrome,49,27,0.6497,61.83,150,3,161.26,2026-07-04T05:01:00.675026,google_analytics_4
20260406,google,referral,summer_promo,/products/btc-indicator,Mexico,mobile,Windows,Safari,89,54,0.4911,394.04,189,1,54.43,2026-07-04T05:01:00.675026,google_analytics_4
20260406,(direct),email,(not set),/products/gunbot-config,Canada,mobile,macOS,Chrome,14,9,0.6634,201.3,23,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260406,direct,organic,retargeting_q4,/products/gunbot-config,Mexico,tablet,macOS,Firefox,84,53,0.7865,416.51,203,2,193.49,2026-07-04T05:01:00.675026,google_analytics_4
20260406,instagram,referral,retargeting_q4,/products/gunbot-config,Canada,tablet,macOS,Firefox,69,44,0.3249,416.23,132,2,62.22,2026-07-04T05:01:00.675026,google_analytics_4
20260407,direct,cpc,black_friday,/products/gunbot-config,United States,desktop,Android,Edge,96,62,0.3903,306.33,229,5,1300.47,2026-07-04T05:01:00.675026,google_analytics_4
20260408,email,referral,brand_awareness,/products/btc-indicator,United Kingdom,tablet,Android,Chrome,69,27,0.6288,89.7,123,5,1444.73,2026-07-04T05:01:00.675026,google_analytics_4
20260409,instagram,cpc,brand_awareness,/collections/all,Canada,tablet,Android,Firefox,107,54,0.6097,199.41,195,1,108.41,2026-07-04T05:01:00.675026,google_analytics_4
20260409,email,(none),summer_promo,/collections/all,Germany,mobile,Windows,Firefox,128,58,0.7136,84.74,213,5,593.69,2026-07-04T05:01:00.675026,google_analytics_4
20260409,google,email,summer_promo,/products/btc-indicator,Mexico,mobile,Linux,Safari,131,67,0.5679,396.39,402,2,586.22,2026-07-04T05:01:00.675026,google_analytics_4
20260409,direct,referral,summer_promo,/products/gunbot-config,Spain,tablet,Linux,Edge,118,36,0.3251,405.26,148,8,501.68,2026-07-04T05:01:00.675026,google_analytics_4
20260409,instagram,social,retargeting_q4,/,Canada,tablet,Linux,Safari,33,20,0.8169,240.7,57,2,215.23,2026-07-04T05:01:00.675026,google_analytics_4
20260409,instagram,referral,black_friday,/,United Kingdom,mobile,Windows,Chrome,22,16,0.4961,303.64,46,1,174.44,2026-07-04T05:01:00.675026,google_analytics_4
20260410,facebook,organic,summer_promo,/products/gunbot-config,Canada,mobile,Windows,Firefox,39,15,0.389,147.06,58,1,243.5,2026-07-04T05:01:00.675026,google_analytics_4
20260410,(direct),referral,retargeting_q4,/,Spain,mobile,macOS,Firefox,12,4,0.3889,85.64,27,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260410,email,social,summer_promo,/pages/about,Germany,desktop,Android,Edge,7,2,0.7891,239.09,18,1,164.25,2026-07-04T05:01:00.675026,google_analytics_4
20260410,(direct),(none),black_friday,/pages/about,Brazil,tablet,macOS,Safari,86,59,0.7998,382.36,314,5,393.82,2026-07-04T05:01:00.675026,google_analytics_4
20260410,facebook,organic,summer_promo,/products/gunbot-config,Canada,desktop,Android,Safari,121,68,0.7765,310.47,206,1,201.47,2026-07-04T05:01:00.675026,google_analytics_4
20260411,direct,organic,brand_awareness,/products/btc-indicator,Mexico,desktop,Android,Edge,70,44,0.4577,117.53,204,4,1150.87,2026-07-04T05:01:00.675026,google_analytics_4
20260411,instagram,organic,retargeting_q4,/products/gunbot-config,United Kingdom,tablet,Linux,Chrome,18,11,0.4317,72.25,23,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260411,email,referral,black_friday,/pages/about,United Kingdom,tablet,macOS,Safari,71,30,0.3972,324.97,251,1,216.78,2026-07-04T05:01:00.675026,google_analytics_4
20260411,email,referral,black_friday,/,Spain,tablet,iOS,Safari,18,8,0.8087,235.69,54,1,115.02,2026-07-04T05:01:00.675026,google_analytics_4
20260411,bing,organic,black_friday,/products/gunbot-config,Spain,desktop,macOS,Safari,78,44,0.5406,402.12,281,1,149.3,2026-07-04T05:01:00.675026,google_analytics_4
20260412,direct,referral,brand_awareness,/collections/all,Spain,desktop,Windows,Firefox,7,3,0.6514,163.29,12,1,221.47,2026-07-04T05:01:00.675026,google_analytics_4
20260412,google,email,black_friday,/,Canada,desktop,Linux,Edge,11,7,0.8284,174.92,14,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260412,google,cpc,(not set),/products/btc-indicator,United Kingdom,tablet,Android,Edge,13,4,0.4219,213.03,23,1,190.45,2026-07-04T05:01:00.675026,google_analytics_4
20260412,instagram,organic,brand_awareness,/pages/about,Canada,desktop,Android,Edge,15,7,0.8437,350.29,19,1,285.15,2026-07-04T05:01:00.675026,google_analytics_4
20260412,facebook,cpc,(not set),/products/gunbot-config,Mexico,mobile,Android,Firefox,18,11,0.317,387.15,22,1,33.12,2026-07-04T05:01:00.675026,google_analytics_4
20260412,google,email,black_friday,/collections/all,United Kingdom,mobile,iOS,Firefox,10,4,0.3466,59.83,25,1,226.83,2026-07-04T05:01:00.675026,google_analytics_4
20260413,(direct),organic,brand_awareness,/collections/all,Spain,tablet,iOS,Safari,143,90,0.3111,58.31,258,7,434.9,2026-07-04T05:01:00.675026,google_analytics_4
20260413,instagram,(none),(not set),/collections/all,Canada,mobile,Linux,Safari,138,58,0.5351,274.36,455,9,345.72,2026-07-04T05:01:00.675026,google_analytics_4
20260413,(direct),(none),black_friday,/pages/about,Mexico,desktop,Linux,Chrome,31,15,0.585,191.39,115,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260414,(direct),email,summer_promo,/products/btc-indicator,United States,tablet,macOS,Chrome,58,38,0.7995,197.26,211,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260414,google,referral,(not set),/products/gunbot-config,Canada,tablet,Android,Firefox,69,35,0.4099,190.05,211,3,166.6,2026-07-04T05:01:00.675026,google_analytics_4
